,id,hit,name,countries
53,9892462,ethnic,webbula > demographic > individual > ethnicity code > irish,['ireland']
54,9893303,ethnic,webbula > demographic > individual > ethnicity code > italian,['italy']
338,9907436,ethnic,webbula > demographic > individual > ethnicity code > latvian,['latvia']
69,9896755,ethnic,webbula > demographic > individual > ethnicity code > lithuanian,['lithuania']
103,9905391,ethnic,webbula > demographic > individual > ethnicity code > luxembourgian,['luxembourg']
135,9915125,ethnic,webbula > demographic > individual > ethnicity code > maltese,['malta']
49,9960126,ethnic,webbula > demographic > individual > ethnicity code > polish,['poland']
110,9907776,ethnic,webbula > demographic > individual > ethnicity code > portuguese,['portugal']
124,9911038,ethnic,webbula > demographic > individual > ethnicity code > romanian,['romania']
43,9950489,ethnic,webbula > demographic > individual > ethnicity code > slovakian,['slovakia']
127,9911623,ethnic,webbula > demographic > individual > ethnicity code > slovenian,['slovenia']
335,9894690,ethnic,webbula > demographic > individual > ethnicity code > swedish,['sweden']
107,9906876,ethnic,webbula > demographic > individual > ethnicity group > western european,['europe']
258,17207647,hispanic,3rd party_q181845 6-2019_mondelez-dg sour patch & swedish fish_dg hispanic candy buyers_2.27.19_3rd party_q181845 6-2019_mondelez-dg sour patch & swedish fish_dg hispanic candy buyers_2.27.19,['sweden']
305,17502785,hispanic,3rd party_q181845 6-2019_mondelez-dg sour patch & swedish fish_dg hispanic candy buyers_3.27.19_3rd party_q181845 6-2019_mondelez-dg sour patch & swedish fish_dg hispanic candy buyers_3.27.19,['sweden']
306,17502786,hispanic,3rd party_q181845 6-2019_mondelez-dg sour patch & swedish fish_dg hispanic candy buyers_3.27.19_3rd party_q181845 6-2019_mondelez-dg sour patch & swedish fish_dg hispanic candy buyers_3.27.19,['sweden']
309,18364448,hispanic,"3rd party_q181845 6-2019_mondelez-dg sour patch & swedish fish_dg hispanic candy buyers_3.27.19_mondelez international, inc._media_6-2019_mondelez-dg trident, sour patch & swedish fish 6.9.19",['sweden']
310,18364452,hispanic,"3rd party_q181845 6-2019_mondelez-dg sour patch & swedish fish_dg hispanic candy buyers_3.27.19_mondelez international, inc._media_6-2019_mondelez-dg trident, sour patch & swedish fish 6.9.19",['sweden']
416,18692986,hispanic,adsmovil | us hispanics | language preference | us hispanics: spanish dominant,['spain']
366,17804098,hispanic,branded data > amerilink > adsmovil > us hispanics > spanish dominant ,['spain']
361,21661577,hispanic,branded data > analyticsiq > demographics > hispanic consumers > language > spanish is primary language ,['spain']
415,24848941,hispanic,claritas > acculturation > least acculturated hispanic and spanish dominant language ,['spain']
414,24848946,hispanic,claritas > acculturation > less acculturated hispanic and prefer spanish language ,['spain']
111,9908112,hispanic,e-tech > hispanic country of origin > spain,['spain']
161,11747119,hispanic,mediaiq_sprint_hispanic_spanish ,['spain']
308,18324804,hispanic,newsam_pr_si_hispanic ,['slovenia']
106,9906424,hispanic,sms_new mover > hispanic country of origin > spain,['spain']
216,13889412,hispanic,truoptik>webbula>demographics>hispanic country of origin > spain,['spain']
39,9933848,hispanic,webbula > demographic > individual > hispanic country of origin > spain,['spain']
9,4008696,latin(o|a),branded data > comscore > tv > network > spanish-language networks > cinelatino (espanol) ,['spain']
182,13719203,latin(o|a),fidall > fr > airlines frequent flyers > aerolineas argentinas platino ,['france']
177,13718706,latin(o|a),fidall > fr > airlines frequent flyers > aeromexico club premier platino level ,['france']
158,11213215,latin(o|a),mbbmedia_fr_music_latino ,['france']
50,10176975,latin(o|a),sharethis > world localities > europe > central & eastern europe > germany > rhineland-palatinate,"['germany', 'europe']"
172,13715545,migra(nt|ted|tion),bisnode > se > inmigration > 1: low ,['sweden']
171,13715466,migra(nt|ted|tion),bisnode > se > inmigration > 2: medium low ,['sweden']
173,13715566,migra(nt|ted|tion),bisnode > se > inmigration > 3: medium high ,['sweden']
174,13715577,migra(nt|ted|tion),bisnode > se > inmigration > 4: high ,['sweden']
33,8255444,migra(nt|ted|tion),experian sp - mosaic - agricultural - agricultural immigration areas ,['spain']
31,8255452,migra(nt|ted|tion),experian sp - mosaic - industry - industrial immigration areas ,['spain']
34,8255460,migra(nt|ted|tion),experian sp - mosaic - mixed areas - mixed immigration areas ,['spain']
32,8255492,migra(nt|ted|tion),experian sp - mosaic - urban - urban immigration areas ,['spain']
160,11053685,migra(nt|ted|tion),kbm group - germany - schober | demographics | migrant background | migrant background,['germany']
5,821109,migra(nt|ted|tion),revomsg_nclr_immigration_esp ,['spain']
29,8267473,migra(nt|ted|tion),"sharethis - ca, fr, de, uk, au, hk - law & government - government - visa & immigration","['germany', 'france']"
30,8267541,migra(nt|ted|tion),"sharethis - ca, fr, de, uk, au, hk - people & society - social issues & advocacy - immigration policy & border issues","['germany', 'france']"
8,8707480,migra(nt|ted|tion),xaxisema_adobe_cloud_migration_kwlist_de ,"['germany', 'europe']"
7,8707479,migra(nt|ted|tion),xaxisema_adobe_cloud_migration_kwlist_eng ,['europe']
51,10364349,migra(nt|ted|tion),xaxisema_adobe_migration_q4_english ,['europe']
52,10364350,migra(nt|ted|tion),xaxisema_adobe_migration_q4_german ,"['germany', 'europe']"
11,7866466,minorit(y|ies),oracle country-specific audiences > france > b2b > firmographic > business type > minority owned ,['france']
12,7866485,minorit(y|ies),oracle country-specific audiences > germany > b2b > firmographic > business type > minority owned ,['germany']
13,7866507,minorit(y|ies),oracle country-specific audiences > italy > b2b > firmographic > business type > minority owned ,['italy']
14,7866568,minorit(y|ies),oracle country-specific audiences > spain > b2b > firmographic > business type > minority owned ,['spain']
156,11153555,multicultural,branded data > nordic data resources > denmark > online mosaic > new 2017 mosaic > (i) multicultural city blocks ,['denmark']
15,8011164,multicultural,branded data > nordic data resources > sweden > mosaic > (g) multicultural followers ,['sweden']
157,11156362,multicultural,branded data > nordic data resources > sweden > online mosaic > (g) multicultural followers ,['sweden']
231,15675766,multicultural,eyeota - dk ndr - 01 online mosaic - (i) multicultural city blocks,['denmark']
235,15740731,multicultural,eyeota - se ndr - 01 mosaic - (g) multicultural followers,['sweden']
159,11054079,multicultural,kbm group - germany - microm data | microm typology  - neighbourhood types | group d: inner-city problem areas | multicultural inner city areas,['germany']
188,13724246,multicultural,nordic data resources > se > f struggling followers > f20 multicultural towers ,['sweden']
187,13724244,multicultural,nordic data resources > se > g multicultural followers > g22 lower-income essentials ,['sweden']
186,13724221,multicultural,nordic data resources > se > g multicultural followers > g23 multicultural families ,['sweden']
10,7518031,white,branded data > semasio > germany > interest > white goods ,['germany']
226,2639010,white,experian fr - mosaic - parisian elites - experienced and successful upper white collar ,['france']
227,2639011,white,experian fr - mosaic - parisian elites - promising white collar and first kids ,['france']
358,21019475,white,eyeota - fr experian - mosaic type - a02 experiences and successful upper white collar,['france']
359,21019477,white,eyeota - fr experian - mosaic type - a04 promising white collar and first kids,['france']
356,21019607,white,eyeota - fr experian - pcs - higher white collar,['france']
357,21019615,white,eyeota - fr experian - pcs - white collar,['france']
362,21780012,white,eyeota - miq - fr experian - mosaic type - a02 experiences and successful upper white collar,['france']
363,21780014,white,eyeota - miq - fr experian - mosaic type - a04 promising white collar and first kids,['france']
364,21780278,white,eyeota - miq - fr experian - pcs - higher white collar,['france']
365,21780282,white,eyeota - miq - fr experian - pcs - white collar,['france']
307,17576599,white,eyeota - se ndr - 18 kantar media tgi se - orvesto purchase intent - purchase intent - white goods,['sweden']
175,13716259,white,fidall > fr > beauty products buyers > sephora white ,['france']
350,19519884,white,gh-nl_gps_xandr_da_specific_demographic_zzp-white-collar_plain,['netherlands']
351,19519965,white,gh-nl_gps_xandr_da_specific_demographic_zzp-white-collar_rich,['netherlands']
352,19520027,white,gh-nl_gps_xandr_da_specific_demographic_zzp-white-collar_video,['netherlands']
26,9849275,white,mediaiq_new_belgium_white_kws ,['belgium']
343,18647167,white,"nielsen ca - fmcg category - health, beauty & baby - toothpaste, polish & whiteners - all buyers toothpaste, polish & whiteners",['poland']
344,18647168,white,"nielsen ca - fmcg category - health, beauty & baby - toothpaste, polish & whiteners - heavy buyers toothpaste, polish & whiteners",['poland']
345,18647171,white,"nielsen ca - fmcg category - health, beauty & baby - toothpaste, polish & whiteners - light buyers toothpaste, polish & whiteners",['poland']
346,18647172,white,"nielsen ca - fmcg category - health, beauty & baby - toothpaste, polish & whiteners - medium buyers toothpaste, polish & whiteners",['poland']
184,13724148,white,nordic data resources > fi > c responsibility with wealth > c10 established white-collars ,['finland']
16,8575515,white,oracle country-specific audiences > france (fr) > hobbies and interests (affinity) > home and garden > appliances (white goods) ,['france']
20,8577507,white,oracle country-specific audiences > france (fr) > retail > in-market > home and garden > interior > appliances (white goods) ,['france']
17,8575565,white,oracle country-specific audiences > germany (de) > hobbies and interests (affinity) > home and garden > appliances (white goods) ,['germany']
23,8639751,white,oracle country-specific audiences > germany (de) > retail > in-market > home and garden > interior > appliances (white goods) ,['germany']
18,8575643,white,oracle country-specific audiences > italy (it) > hobbies and interests (affinity) > home and garden > appliances (white goods) ,['italy']
21,8577520,white,oracle country-specific audiences > italy (it) > retail > in-market > home and garden > interior > appliances (white goods) ,['italy']
22,8577669,white,oracle country-specific audiences > italy (it) > retail > purchase-based > categories > home and garden buyers > interior > appliances (white goods) ,['italy']
19,8575735,white,oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > home and garden > appliances (white goods) ,['spain']
24,8639758,white,oracle country-specific audiences > spain (es) > retail > in-market > home and garden > interior > appliances (white goods) ,['spain']
25,8639837,white,oracle country-specific audiences > spain (es) > retail > purchase-based > categories > home and garden buyers > interior > appliances (white goods) ,['spain']
349,19463352,white,ultrahungary_signal_whitening ,['hungary']
360,21566361,white,xaxaustria_innocentsmothieplusolvwhitelist ,['austria']
220,14668599,white,xaxisdk_whiteaway-generisk-sem ,['denmark']
229,15698175,white,xaxisdk_whiteaway-generisk-sem-no ,['denmark']
230,15698190,white,xaxisdk_whiteaway-generisk-sem-se ,"['denmark', 'sweden']"
443,25756633,white,xaxisdk_whiteaway_cookieless_gs ,['denmark']
355,19755146,white,xaxisdk_whiteaway_dk_27-11-2019_gs ,['denmark']
354,19755142,white,xaxisdk_whiteaway_no_27-11-2019_gs ,['denmark']
353,19755141,white,xaxisdk_whiteaway_se_27-11-2019_gs ,"['denmark', 'sweden']"
4,4549557,white,xaxisro_colgate_teeth_whitening_ro ,['romania']
